run,cycles,instructions,cpi,sp,ra,exception_flag,label
428,821148,821128,1.00,2147501072,2147484380,0,normal
429,821020,821104,0.99,2147501072,2147484380,0,normal
430,830658,831092,0.99,2147501072,2147484380,0,normal
431,821176,821298,0.99,2147501072,2147484380,0,normal
432,820670,820754,0.99,2147501072,2147484380,0,normal
433,821008,821050,0.99,2147501072,2147484380,0,normal
434,820632,820784,0.99,2147501072,2147484380,0,normal
435,820748,820752,0.99,2147501072,2147484380,0,normal
436,823232,822866,1.00,2147501072,2147484380,0,normal
437,822420,822286,1.00,2147501072,2147484380,0,normal
438,821786,821718,1.00,2147501072,2147484380,0,normal
439,821302,821418,0.99,2147501072,2147484380,0,normal
440,821432,821402,1.00,2147501072,2147484380,0,normal
441,821064,821162,0.99,2147501072,2147484380,0,normal
442,821278,821262,1.00,2147501072,2147484380,0,normal
443,827068,827694,0.99,2147501072,2147484380,0,normal
444,821058,821066,0.99,2147501072,2147484380,0,normal
445,820926,820964,0.99,2147501072,2147484380,0,normal
446,820970,820972,0.99,2147501072,2147484380,0,normal
447,908472,909306,0.99,2147501072,2147484380,0,normal
448,822056,821712,1.00,2147501072,2147484380,0,normal
449,821026,820974,1.00,2147501072,2147484380,0,normal
450,821326,821406,0.99,2147501072,2147484380,0,normal
451,843190,843452,0.99,2147501072,2147484380,0,normal
452,821112,821146,0.99,2147501072,2147484380,0,normal
453,820718,820808,0.99,2147501072,2147484380,0,normal
454,821032,821044,0.99,2147501072,2147484380,0,normal
455,840720,841038,0.99,2147501072,2147484380,0,normal
456,821196,821186,1.00,2147501072,2147484380,0,normal
457,833904,833966,0.99,2147501072,2147484380,0,normal
458,821064,821068,0.99,2147501072,2147484380,0,normal
459,820676,820696,0.99,2147501072,2147484380,0,normal
460,877596,877078,1.00,2147501072,2147484380,0,normal
461,820688,820660,1.00,2147501072,2147484380,0,normal
462,820358,820318,1.00,2147501072,2147484380,0,normal
463,821452,821382,1.00,2147501072,2147484380,0,normal
464,947370,947640,0.99,2147501072,2147484380,0,normal
465,821204,821166,1.00,2147501072,2147484380,0,normal
466,821156,821220,0.99,2147501072,2147484380,0,normal
467,820872,820954,0.99,2147501072,2147484380,0,normal
468,953008,953408,0.99,2147501072,2147484380,0,normal
469,820526,820590,0.99,2147501072,2147484380,0,normal
470,820422,820500,0.99,2147501072,2147484380,0,normal
471,820754,820722,1.00,2147501072,2147484380,0,normal
472,846218,846514,0.99,2147501072,2147484380,0,normal
473,820922,820952,0.99,2147501072,2147484380,0,normal
474,821582,821592,0.99,2147501072,2147484380,0,normal
475,820834,820898,0.99,2147501072,2147484380,0,normal
476,833558,835210,0.99,2147501072,2147484380,0,normal
477,839550,839302,1.00,2147501072,2147484380,0,normal
478,820888,820976,0.99,2147501072,2147484380,0,normal
479,820474,820592,0.99,2147501072,2147484380,0,normal
480,820602,820664,0.99,2147501072,2147484380,0,normal
481,820766,820834,0.99,2147501072,2147484380,0,normal
482,820746,820750,0.99,2147501072,2147484380,0,normal
483,866286,866994,0.99,2147501072,2147484380,0,normal
484,820978,821106,0.99,2147501072,2147484380,0,normal
485,822270,822574,0.99,2147501072,2147484380,0,normal
486,862500,861766,1.00,2147501072,2147484380,0,normal
487,882156,882540,0.99,2147501072,2147484380,0,normal
488,854968,855088,0.99,2147501072,2147484380,0,normal
489,845774,846228,0.99,2147501072,2147484380,0,normal
490,842244,843474,0.99,2147501072,2147484380,0,normal
491,843524,844312,0.99,2147501072,2147484380,0,normal
492,843266,844324,0.99,2147501072,2147484380,0,normal
493,831326,831728,0.99,2147501072,2147484380,0,normal
494,822356,822790,0.99,2147501072,2147484380,0,normal
495,824702,824726,0.99,2147501072,2147484380,0,normal
496,821712,821672,1.00,2147501072,2147484380,0,normal
497,822032,822060,0.99,2147501072,2147484380,0,normal
498,824058,824218,0.99,2147501072,2147484380,0,normal
499,821234,821298,0.99,2147501072,2147484380,0,normal
500,894484,894736,0.99,2147501072,2147484380,0,normal
501,884208,884496,0.99,2147501072,2147484380,0,normal
502,824310,824552,0.99,2147501072,2147484380,0,normal
503,822446,822056,1.00,2147501072,2147484380,0,normal
504,821028,821106,0.99,2147501072,2147484380,0,normal
505,820904,820944,0.99,2147501072,2147484380,0,normal
506,820678,820770,0.99,2147501072,2147484380,0,normal
507,821184,821218,0.99,2147501072,2147484380,0,normal
508,822018,821972,1.00,2147501072,2147484380,0,normal
509,821238,821248,0.99,2147501072,2147484380,0,normal
510,821108,821184,0.99,2147501072,2147484380,0,normal
511,820512,820554,0.99,2147501072,2147484380,0,normal
512,821630,821680,0.99,2147501072,2147484380,0,normal
