run,cycles,instructions,cpi,sp,ra,exception_flag,label
227,4966984,4970444,0.99,2147501184,2147484476,0,timing_fault
228,4963750,4965256,0.99,2147501184,2147484476,0,timing_fault
229,4990392,4991328,0.99,2147501184,2147484476,0,timing_fault
230,4994496,4994052,1.00,2147501184,2147484476,0,timing_fault
231,4962099,4965523,0.99,2147501184,2147484476,0,timing_fault
232,4961394,4960902,1.00,2147501184,2147484476,0,timing_fault
233,5405042,5406258,0.99,2147501184,2147484476,0,timing_fault
234,5031548,5031410,1.00,2147501184,2147484476,0,timing_fault
235,4954654,4954610,1.00,2147501184,2147484476,0,timing_fault
236,4947744,4947896,0.99,2147501184,2147484476,0,timing_fault
237,4949036,4948978,1.00,2147501184,2147484476,0,timing_fault
238,4946228,4946274,0.99,2147501184,2147484476,0,timing_fault
239,5223715,5227221,0.99,2147501184,2147484476,0,timing_fault
240,5427518,5428230,0.99,2147501184,2147484476,0,timing_fault
241,5372970,5373372,0.99,2147501184,2147484476,0,timing_fault
242,5197762,5198178,0.99,2147501184,2147484476,0,timing_fault
243,5041418,5041870,0.99,2147501184,2147484476,0,timing_fault
244,5070230,5073384,0.99,2147501184,2147484476,0,timing_fault
245,5021552,5023350,0.99,2147501184,2147484476,0,timing_fault
246,5210274,5212046,0.99,2147501184,2147484476,0,timing_fault
247,4955210,4954086,1.00,2147501184,2147484476,0,timing_fault
248,4965286,4965232,1.00,2147501184,2147484476,0,timing_fault
249,4949034,4948922,1.00,2147501184,2147484476,0,timing_fault
250,4947108,4947164,0.99,2147501184,2147484476,0,timing_fault
251,4950334,4950400,0.99,2147501184,2147484476,0,timing_fault
252,4949396,4949582,0.99,2147501184,2147484476,0,timing_fault
253,4946858,4947024,0.99,2147501184,2147484476,0,timing_fault
254,4950620,4950594,1.00,2147501184,2147484476,0,timing_fault
255,4949926,4949934,0.99,2147501184,2147484476,0,timing_fault
256,4981274,4981734,0.99,2147501184,2147484476,0,timing_fault
257,4949458,4949716,0.99,2147501184,2147484476,0,timing_fault
258,4949544,4949508,1.00,2147501184,2147484476,0,timing_fault
259,4949392,4949662,0.99,2147501184,2147484476,0,timing_fault
260,4949604,4949894,0.99,2147501184,2147484476,0,timing_fault
261,4950106,4950100,1.00,2147501184,2147484476,0,timing_fault
262,4948822,4948712,1.00,2147501184,2147484476,0,timing_fault
263,5031008,5031220,0.99,2147501184,2147484476,0,timing_fault
264,4978004,4978778,0.99,2147501184,2147484476,0,timing_fault
265,4947882,4947700,1.00,2147501184,2147484476,0,timing_fault
266,4949442,4949588,0.99,2147501184,2147484476,0,timing_fault
267,4950776,4950814,0.99,2147501184,2147484476,0,timing_fault
268,4949270,4949036,1.00,2147501184,2147484476,0,timing_fault
269,4949598,4949498,1.00,2147501184,2147484476,0,timing_fault
270,4949714,4949764,0.99,2147501184,2147484476,0,timing_fault
271,4971192,4972084,0.99,2147501184,2147484476,0,timing_fault
